id,manufacturer,name,current_url,best_match_path,overlap_ratio,confidence,ties,candidate_count
ada6021b-7094-4831-b8d2-b6cc69297386,navien,Navien NCB 700 42C-54C Installation,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB700_Combi_I.pdf,,0,none,0,0
c12706c1-3451-4b1f-b82c-25880f16d312,navien,Navien NCB 300 28K-37K-41K Installation,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB300_Combi_Installation.pdf,,0,none,0,0
d31fddd0-7c68-440e-a565-8209b4077606,navien,Navien NCB 300 Service Manual,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB300_Combi_Service.pdf,,0,none,0,0
e0fb00cd-d846-49f5-8c63-00d7e6b1f00a,navien,Navien NCM-1130HH,https://www.freeboilermanuals.com/assets/pdf/Navien/NCM-1130HH_INSTALLATION-MANUAL_ENG_v2.2.pdf,,0,none,0,0
ec3e1a2d-b873-432e-aff6-6352e0eadb85,navien,Navien NCB 500 37K-41K Combi Installation,https://www.freeboilermanuals.com/assets/pdf/Navien/NCB500-Combi-CE-GB-Installation-Operation-Manual-EN-220225-4.pdf,,0,none,0,0
6413d3b9-05dc-40c5-8459-8a7bc147f566,potterton,Potterton Assure Combi 25-30-36 Installation,https://www.freeboilermanuals.com/assets/pdf/potterton/Assure_Combi_Installation.pdf,dhs_manuals_all/potterton/APOLLO_25_COMBI_NG_installation.pdf,0.286,none,2,314
8d9237bc-86d8-42f5-b51d-6338fe787a9b,potterton,Potterton Assure Combi User Guide,https://www.gentoogroup.com/media/olek5jq5/potterton_assure_combi_user_guide.pdf,dhs_manuals_all/potterton/COMBI_80_installation.pdf,0.25,none,2,314
be1855d1-a559-468c-b9bb-329a77fe9572,potterton,Potterton Assure Heat Installation,https://www.freeboilermanuals.com/assets/pdf/potterton/Assure_Heat_manual_compressed.pdf,dhs_manuals_all/potterton/DERWENT_PRESTIGE_HEAT_NG_installation.pdf,0.2,none,5,314
36d8e93c-0b60-4adc-90b2-f43f14556d63,vaillant,Vaillant ecoFIT pure 412-435 Open Vent Installation,https://professional.vaillant.co.uk/downloads/product-manuals/ecofit-pure-1/open-vent-2/ecofit-pure-open-vent-installation-and-servicing-instructions-2913464.pdf,dhs_manuals_all/vaillant/EFIT_PURE_630_VU3066-3_SYS_NG_installation.pdf,0.091,none,6,173
3991469e-21d7-4033-8796-61e9d15d1d8f,vaillant,Vaillant ecoTEC sustain 24-28-34 Combi Installation,https://professional.vaillant.co.uk/downloads/product-manuals/ecotec-sustain-3/ecotec-sustain-combi-installation-and-maintenance-instructions-2055538.pdf,dhs_manuals_all/vaillant/ETEC_34_VUW_3467-2_COMBI_NG_installation.pdf,0.2,none,3,173
39ef8b7d-24c9-4957-b7d2-69c3d3c74e83,vaillant,Vaillant ecoTEC sustain Flue Installation,https://professional.vaillant.co.uk/downloads/product-manuals/ecotec-sustain-3/ecotec-sustain-flue-installation-instructions-2055540.pdf,dhs_manuals_all/vaillant/ECOTEC_VU_VU_4664-5_SYSTEM_NG_installation.pdf,0.143,none,2,173
40161b82-07aa-4112-8044-391bfb378be4,vaillant,Vaillant ecoTEC pro 24-28 Combi Installation,https://professional.vaillant.co.uk/downloads/product-manuals/ecotec-pro-1/ecotec-pro-24-28-combi-installation-and-maintenance-instructions-2055535.pdf,dhs_manuals_all/vaillant/TURBOMAX_PRO_24_E_VUW_COMBI_NG_installation.pdf,0.375,none,2,173
6475d9b3-8367-412c-90b3-74616949a72a,vaillant,Vaillant ecoTEC pro 30 Combi Operating,https://professional.vaillant.co.uk/downloads/product-manuals/ecotec-pro-1/ecotec-pro-30-combi-operating-instructions-1943269.pdf,dhs_manuals_all/vaillant/HOME_30_COMBI_NG_installation.pdf,0.333,none,1,173
69c26333-81a0-4bff-8f52-abec02a98c03,vaillant,Vaillant ecoFIT pure 825-835 Combi Operating,https://professional.vaillant.co.uk/downloads/product-manuals/ecofit-pure-1/combi-5/ecofit-pure-combi-operating-instructions-1943273.pdf,dhs_manuals_all/vaillant/EFIT_PURE_825_VUW2566-_CBI_NG_installation.pdf,0.222,none,2,173
8817239a-28a6-40c1-a3af-13c487d22a6e,vaillant,Vaillant ecoFIT pure 825-835 Combi Installation,https://professional.vaillant.co.uk/downloads/product-manuals/ecofit-pure-1/combi-5/ecofit-pure-combi-installation-and-maintenance-instructions-1943272.pdf,dhs_manuals_all/vaillant/EFIT_PURE_825_VUW2566-_CBI_NG_installation.pdf,0.222,none,2,173
8b006687-156c-47ce-884d-d296bad8ea75,vaillant,Vaillant ecoFIT sustain ecoTEC pro Flue Manual,https://professional.vaillant.co.uk/downloads/aproducts/flue/8048000026412-01-ecofit-pure-open-vent-flue-2936609.pdf,dhs_manuals_all/vaillant/ECOTEC_VU_VU_4664-5_SYSTEM_NG_installation.pdf,0.111,none,2,173
a3f4dcc1-c79d-4430-9651-1a41c588684e,vaillant,Vaillant ecoFIT pure 612-630 System Installation,https://professional.vaillant.co.uk/downloads/product-manuals/ecofit-pure-1/system/ecofit-pure-system-installation-and-maintenance-instructions-1943275.pdf,dhs_manuals_all/vaillant/ETEC_630_VU3065-5_SYSTEM_LPG_installation.pdf,0.25,none,1,173
b2feb7a9-cd50-4718-aae6-8b78c2fda7a1,vaillant,Vaillant ecoTEC sustain 24-28-34 Combi Operating,https://professional.vaillant.co.uk/downloads/product-manuals/ecotec-sustain-3/ecotec-sustain-combi-operating-instructions-2055539.pdf,dhs_manuals_all/vaillant/ETEC_34_VUW_3467-2_COMBI_NG_installation.pdf,0.2,none,3,173
f425d324-e8f8-4653-a143-a3df26b8d375,vaillant,Vaillant ecoTEC pro 24-28 Combi Operating,https://professional.vaillant.co.uk/downloads/aproducts/ecotec-pro/combi-2/24-28/ecotec-pro-24-28-operating-instructions-1414774.pdf,dhs_manuals_all/vaillant/TURBOMAX_PRO_24_E_VUW_COMBI_NG_installation.pdf,0.375,none,2,173
02b5c8a9-49e2-498d-a8d3-4c5ee4f9b26a,vokera,Vokera Aquanova,https://www.freeboilermanuals.com/assets/pdf/vokera/aquanova-installation-and-servicing-manual.pdf,,0,none,0,0
035c9fcf-b12b-4bfd-9be3-6cbe9a678b1d,vokera,Vokera Compact 28 SE,https://www.freeboilermanuals.com/assets/pdf/vokera/compact-28SE.pdf,,0,none,0,0
0486cd94-c03f-47e8-a01b-d8bd4d7e8368,vokera,Vokera Pinnacle,https://www.freeboilermanuals.com/assets/pdf/vokera/pinnacle_installation_and_servicing_instructions.pdf,,0,none,0,0
059c9028-e07e-4c91-ba73-631d019eea89,vokera,Vokera Easi-Flo LE,https://www.freeboilermanuals.com/assets/pdf/vokera/Vokera-Easi-Flo.pdf,,0,none,0,0
0a6222fb-36f2-4da5-8954-1b983b3ca78a,vokera,Vokera 20-80RS Flowmatic,https://www.freeboilermanuals.com/assets/pdf/vokera/20_80_rs_flowmatic_installation_and_servicing_instructions.pdf,,0,none,0,0
